date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:02:54	12327/12327	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:02:49%20GMT	https://ceres.ufrn.br/noticias/48768854/retificacao-e-cronograma-de-entrevistas-para-selecao-de-bolsista-de-apoio-tecnico-e-administrativo-da-secretaria-unificada-dos-cursos-de-graduacao-ceres.	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/48768854/retificacao-e-cronograma-de-entrevistas-para-selecao-de-bolsista-de-apoio-tecnico-e-administrativo-da-secretaria-unificada-dos-cursos-de-graduacao-ceres.html	(from https://ceres.ufrn.br/noticias?p=3)
10:02:54	12054/12054	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:02:49%20GMT	https://ceres.ufrn.br/noticias/48759837/homologacao-das-inscricoes-para-o-processo-seletivo-de-bolsista-de-apoio-tecnico-e-administrativo-da-secretaria-unificada-dos-cursos-de-graduacao-ceres.	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/48759837/homologacao-das-inscricoes-para-o-processo-seletivo-de-bolsista-de-apoio-tecnico-e-administrativo-da-secretaria-unificada-dos-cursos-de-graduacao-ceres.html	(from https://ceres.ufrn.br/noticias?p=4)
10:02:55	12320/12320	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:02:50%20GMT	https://ceres.ufrn.br/noticias/48709384/resultado-da-selecao-para-bolsistas-de-apoio-tecnico-e-administrativo-edital-002-2022-ceres	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/48709384/resultado-da-selecao-para-bolsistas-de-apoio-tecnico-e-administrativo-edital-002-2022-ceres.html	(from https://ceres.ufrn.br/noticias?p=4)
10:02:57	12801/12801	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:02:52%20GMT	https://ceres.ufrn.br/noticias/48708187/esta-aberto-o-processo-seletivo-para-bolsista-de-apoio-tecnico-e-administrativo-para-discentes-de-graduacao-do-ceres	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/48708187/esta-aberto-o-processo-seletivo-para-bolsista-de-apoio-tecnico-e-administrativo-para-discentes-de-graduacao-do-ceres.html	(from https://ceres.ufrn.br/noticias?p=4)
10:02:57	11936/11936	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:02:52%20GMT	https://ceres.ufrn.br/noticias/48695401/resultado-dos-candidatos-aptos-para-a-segunda-fase-do-edital-de-selecao-para-bolsa-tecnico-administrativa-na-biblioteca-do-ceres	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/48695401/resultado-dos-candidatos-aptos-para-a-segunda-fase-do-edital-de-selecao-para-bolsa-tecnico-administrativa-na-biblioteca-do-ceres.html	(from https://ceres.ufrn.br/noticias?p=4)
10:02:58	13949/13949	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:02:53%20GMT	https://ceres.ufrn.br/noticias/48539947/projeto-de-extensao-simpples-vence-a-categoria-desafio-de-ideias-no-forum-saude-conexao-startup	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/48539947/projeto-de-extensao-simpples-vence-a-categoria-desafio-de-ideias-no-forum-saude-conexao-startup.html	(from https://ceres.ufrn.br/noticias?p=4)
10:02:58	13847/13847	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:02:53%20GMT	https://ceres.ufrn.br/noticias/47326473/setembro-amarelo-no-ceres	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/47326473/setembro-amarelo-no-ceres.html	(from https://ceres.ufrn.br/noticias?p=4)
10:02:59	12160/12160	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:02:53%20GMT	https://ceres.ufrn.br/noticias/46717915/museu-do-serido-promove-a-exposicao-devocoes-do-serido	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/46717915/museu-do-serido-promove-a-exposicao-devocoes-do-serido.html	(from https://ceres.ufrn.br/noticias?p=4)
10:02:59	15290/15290	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:02:54%20GMT	https://ceres.ufrn.br/noticias/46146433/aula-inaugural-com-a-tematica-tecnologia-e-pandemia-desafios-socio-politicos-para-nosso-tempo.	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/46146433/aula-inaugural-com-a-tematica-tecnologia-e-pandemia-desafios-socio-politicos-para-nosso-tempo.html	(from https://ceres.ufrn.br/noticias?p=4)
10:02:59	17110/17110	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:02:54%20GMT	https://ceres.ufrn.br/noticias/45486515/ceres-realiza-evento-virtual-de-boas-vindas-aos-ingressantes	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/45486515/ceres-realiza-evento-virtual-de-boas-vindas-aos-ingressantes.html	(from https://ceres.ufrn.br/noticias?p=4)
10:03:00	12384/12384	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:02:54%20GMT	https://ceres.ufrn.br/noticias/45145037/inscricoes-abertas-para-o-processo-seletivo-do-curso-de-pos-graduacao-lato-sensu-alfabetizacao-neurociencias-interfaces-na-educacao-integral	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/45145037/inscricoes-abertas-para-o-processo-seletivo-do-curso-de-pos-graduacao-lato-sensu-alfabetizacao-neurociencias-interfaces-na-educacao-integral.html	(from https://ceres.ufrn.br/noticias?p=4)
10:03:01	12661/12661	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:02:56%20GMT	https://ceres.ufrn.br/noticias/45052330/seminario-questao-agraria-e-resistencia-camponesa	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/45052330/seminario-questao-agraria-e-resistencia-camponesa.html	(from https://ceres.ufrn.br/noticias?p=4)
10:03:02	11705/11705	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:02:56%20GMT	https://ceres.ufrn.br/noticias/45036007/minicurso-sobre-classificacao-de-servicos-ecossistemicos-da-caatinga	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/45036007/minicurso-sobre-classificacao-de-servicos-ecossistemicos-da-caatinga.html	(from https://ceres.ufrn.br/noticias?p=4)
10:03:02	13614/13614	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:02:57%20GMT	https://ceres.ufrn.br/noticias/45027586/departamento-de-educacao-do-ceres-inscreve-para-pos-graduacao	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/45027586/departamento-de-educacao-do-ceres-inscreve-para-pos-graduacao.html	(from https://ceres.ufrn.br/noticias?p=4)
10:03:02	12859/12859	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:02:57%20GMT	https://ceres.ufrn.br/noticias/44884804/resultado-editais-de-selecao-para-bolsistas-de-comunicacao-e-midias-do-ceres	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/44884804/resultado-editais-de-selecao-para-bolsistas-de-comunicacao-e-midias-do-ceres.html	(from https://ceres.ufrn.br/noticias?p=4)
10:03:03	14335/14335	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:02:57%20GMT	https://ceres.ufrn.br/noticias/44822867/selecao-de-bolsistas-para-midias-do-ceres--resultado-parcial	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/44822867/selecao-de-bolsistas-para-midias-do-ceres--resultado-parcial.html	(from https://ceres.ufrn.br/noticias?p=4)
10:03:03	15786/15786	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:02:58%20GMT	https://ceres.ufrn.br/noticias/44767280/selecao-de-bolsista-de-apoio-administrativo-e-apoio-tecnico-para-o-ceres	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/44767280/selecao-de-bolsista-de-apoio-administrativo-e-apoio-tecnico-para-o-ceres.html	(from https://ceres.ufrn.br/noticias?p=5)
10:03:04	12531/12531	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:02:58%20GMT	https://ceres.ufrn.br/noticias/44649552/oferta-de-bolsas-para-o-departamento-de-computacao-e-tecnologia-do-ceres	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/44649552/oferta-de-bolsas-para-o-departamento-de-computacao-e-tecnologia-do-ceres.html	(from https://ceres.ufrn.br/noticias?p=5)
10:03:04	12758/12758	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:02:59%20GMT	https://ceres.ufrn.br/noticias/44611237/saiba-como-participar-do-bosque-da-memoria-do-ceres	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/44611237/saiba-como-participar-do-bosque-da-memoria-do-ceres.html	(from https://ceres.ufrn.br/noticias?p=5)
10:03:04	12195/12195	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:02:59%20GMT	https://ceres.ufrn.br/noticias/44570339/ciclo-de-palestras-mulheres-na-ti	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/44570339/ciclo-de-palestras-mulheres-na-ti.html	(from https://ceres.ufrn.br/noticias?p=5)
10:03:05	11956/11956	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:02:59%20GMT	https://ceres.ufrn.br/noticias/44568616/projetos-de-extensao-2021-mobiliza-bolsa-e-recursos-para-o-ceres	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/44568616/projetos-de-extensao-2021-mobiliza-bolsa-e-recursos-para-o-ceres.html	(from https://ceres.ufrn.br/noticias?p=5)
10:03:05	13912/13912	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:00%20GMT	https://ceres.ufrn.br/noticias/44542740/museu-do-serido-abre-selecao-para-bolsas-de-extensao	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/44542740/museu-do-serido-abre-selecao-para-bolsas-de-extensao.html	(from https://ceres.ufrn.br/noticias?p=5)
10:03:06	14081/14081	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:00%20GMT	https://ceres.ufrn.br/noticias/44508143/grupo-terapeutico-online-cuidando-da-ansiedade	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/44508143/grupo-terapeutico-online-cuidando-da-ansiedade.html	(from https://ceres.ufrn.br/noticias?p=5)
10:03:06	12753/12753	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:01%20GMT	https://ceres.ufrn.br/noticias/44214090/nota-de-pesar-pelo-falecimento-da-aluna-ana-medeiros	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/44214090/nota-de-pesar-pelo-falecimento-da-aluna-ana-medeiros.html	(from https://ceres.ufrn.br/noticias?p=5)
10:03:06	11867/11867	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:01%20GMT	https://ceres.ufrn.br/noticias/42809949/centro-de-ensino-superior-do-serido-ceres-publica-edital-para-selecao-de-alunos-e-alunas-para-acesso-a-computadores-e-internet-no-campus-no-semestre-letivo-2020.2.	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/42809949/centro-de-ensino-superior-do-serido-ceres-publica-edital-para-selecao-de-alunos-e-alunas-para-acesso-a-computadores-e-internet-no-campus-no-semestre-letivo-2020.2.html	(from https://ceres.ufrn.br/noticias?p=5)
10:03:07	19391/19391	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:01%20GMT	https://ceres.ufrn.br/noticias/37180514/comissao-eleitoral-divulga-candidaturas-para-eleicao-de-vice-direcao-do-ceres	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/37180514/comissao-eleitoral-divulga-candidaturas-para-eleicao-de-vice-direcao-do-ceres.html	(from https://ceres.ufrn.br/noticias?p=5)
10:03:07	14650/14650	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:02%20GMT	https://ceres.ufrn.br/noticias/37170581/normas-para-eleicao-de-vice-diretor-do-ceres-em-mandato-complementar	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/37170581/normas-para-eleicao-de-vice-diretor-do-ceres-em-mandato-complementar.html	(from https://ceres.ufrn.br/noticias?p=5)
10:03:08	16675/16675	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:02%20GMT	https://ceres.ufrn.br/noticias/36795014/iv-semana-universitaria-do-campus-de-currais-novos	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/36795014/iv-semana-universitaria-do-campus-de-currais-novos.html	(from https://ceres.ufrn.br/noticias?p=5)
10:03:08	11595/11595	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:03%20GMT	https://ceres.ufrn.br/noticias/36765183/premio-para-o-ceres	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/36765183/premio-para-o-ceres.html	(from https://ceres.ufrn.br/noticias?p=5)
10:03:08	11750/11750	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:03%20GMT	https://ceres.ufrn.br/noticias/36756175/premio-para-o-ceres	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/36756175/premio-para-o-ceres.html	(from https://ceres.ufrn.br/noticias?p=5)
10:03:09	18360/18360	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:03%20GMT	https://ceres.ufrn.br/noticias/36662372/oportunidade-de-bolsa-para-o-museu-do-serido-na-area-de-design-grafico	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/36662372/oportunidade-de-bolsa-para-o-museu-do-serido-na-area-de-design-grafico.html	(from https://ceres.ufrn.br/noticias?p=5)
10:03:09	13862/13862	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:04%20GMT	https://ceres.ufrn.br/noticias/36552834/xxv-egeorn-encontro-estadual-de-geografia-do-rio-grande-do-norte	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/36552834/xxv-egeorn-encontro-estadual-de-geografia-do-rio-grande-do-norte.html	(from https://ceres.ufrn.br/noticias?p=6)
10:03:10	12128/12128	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:04%20GMT	https://ceres.ufrn.br/noticias/36509280/mestrado-profissional-em-geografia	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/36509280/mestrado-profissional-em-geografia.html	(from https://ceres.ufrn.br/noticias?p=6)
10:03:10	29714/29714	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:05%20GMT	https://ceres.ufrn.br/noticias/36386031/resultado-selecao-bolsa-de-apoio-tecnico-midias-do-ceres	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/36386031/resultado-selecao-bolsa-de-apoio-tecnico-midias-do-ceres.html	(from https://ceres.ufrn.br/noticias?p=6)
10:03:11	13225/13225	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:06%20GMT	https://ceres.ufrn.br/noticias/36250193/oferta-de-bolsa-de-apoio-tecnico-para-suporte-as-midias-sociais-do-ceres	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/36250193/oferta-de-bolsa-de-apoio-tecnico-para-suporte-as-midias-sociais-do-ceres.html	(from https://ceres.ufrn.br/noticias?p=6)
10:03:11	14412/14412	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:06%20GMT	https://ceres.ufrn.br/noticias/35475773/nota-de-pesar-pelo-falecimento-do-senhor-jacio-mamede-galvao	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/35475773/nota-de-pesar-pelo-falecimento-do-senhor-jacio-mamede-galvao.html	(from https://ceres.ufrn.br/noticias?p=6)
10:03:12	51510/51510	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:06%20GMT	https://ceres.ufrn.br/noticias/34890000/atendimento-durante-o-periodo-de-vigencia-da-portaria-n-452-2020-r	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/34890000/atendimento-durante-o-periodo-de-vigencia-da-portaria-n-452-2020-r.html	(from https://ceres.ufrn.br/noticias?p=6)
10:03:12	13566/13566	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:07%20GMT	https://ceres.ufrn.br/noticias/34731141/proceem-unidade-de-currais-novos-seleciona-novos-alunos	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/34731141/proceem-unidade-de-currais-novos-seleciona-novos-alunos.html	(from https://ceres.ufrn.br/noticias?p=6)
10:03:12	13114/13114	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:07%20GMT	https://ceres.ufrn.br/noticias/34512226/proceem-unidade-de-currais-novos-seleciona-bolsistas-em-varias-areas	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/34512226/proceem-unidade-de-currais-novos-seleciona-bolsistas-em-varias-areas.html	(from https://ceres.ufrn.br/noticias?p=6)
10:03:13	12688/12688	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:07%20GMT	https://ceres.ufrn.br/noticias/34200536/instituto-agora-publica-edital-com-inscricoes-para-curso-basico-de-ingles-e-espanhol-no-ceres-facisa-e-multicampi	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/34200536/instituto-agora-publica-edital-com-inscricoes-para-curso-basico-de-ingles-e-espanhol-no-ceres-facisa-e-multicampi.html	(from https://ceres.ufrn.br/noticias?p=6)
10:03:13	13773/13773	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:08%20GMT	https://ceres.ufrn.br/noticias/32816625/ceres-realiza-o-ix-coloquio-nacional-de-historia-cultural-e-sensibilidades	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/32816625/ceres-realiza-o-ix-coloquio-nacional-de-historia-cultural-e-sensibilidades.html	(from https://ceres.ufrn.br/noticias?p=6)
10:03:14	11931/11931	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:08%20GMT	https://ceres.ufrn.br/noticias/32307089/comissao-divulga-resultado-final-da-eleicao-para-representacao-docente-do-ceres-no-consepe	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/32307089/comissao-divulga-resultado-final-da-eleicao-para-representacao-docente-do-ceres-no-consepe.html	(from https://ceres.ufrn.br/noticias?p=6)
10:03:14	12022/12022	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:09%20GMT	https://ceres.ufrn.br/noticias/32208818/comissao-divulga-candidaturas-homologadas-para-eleicao-da-representacao-docente-do-ceres-no-consepe	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/32208818/comissao-divulga-candidaturas-homologadas-para-eleicao-da-representacao-docente-do-ceres-no-consepe.html	(from https://ceres.ufrn.br/noticias?p=6)
10:03:14	12662/12662	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:09%20GMT	https://ceres.ufrn.br/noticias/31926280/instituto-agora-publica-edital-com-inscricoes-para-curso-basico-de-ingles-e-espanhol-no-ceres-facisa-e-multicampi	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/31926280/instituto-agora-publica-edital-com-inscricoes-para-curso-basico-de-ingles-e-espanhol-no-ceres-facisa-e-multicampi.html	(from https://ceres.ufrn.br/noticias?p=6)
10:03:15	15302/15302	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:09%20GMT	https://ceres.ufrn.br/noticias/31496222/nucleo-de-praticas-juridicas-assiste-trabalhadores-da-barragem-de-oiticica	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/31496222/nucleo-de-praticas-juridicas-assiste-trabalhadores-da-barragem-de-oiticica.html	(from https://ceres.ufrn.br/noticias?p=6)
10:03:15	12787/12787	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:10%20GMT	https://ceres.ufrn.br/noticias/30750581/ceres-realiza-audiencias-publicas-sobre-politica-de-interiorizacao-da-ufrn	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/30750581/ceres-realiza-audiencias-publicas-sobre-politica-de-interiorizacao-da-ufrn.html	(from https://ceres.ufrn.br/noticias?p=6)
10:03:16	14553/14553	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:10%20GMT	https://ceres.ufrn.br/noticias/30267490/processo-seletivo-para-mestrado-profissional-em-geografia-geoprof-turma-2019-2021	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/30267490/processo-seletivo-para-mestrado-profissional-em-geografia-geoprof-turma-2019-2021.html	(from https://ceres.ufrn.br/noticias?p=7)
10:03:16	12819/12819	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:11%20GMT	https://ceres.ufrn.br/noticias/30216100/consuni-aprova-homenagem-a-professor-do-ceres	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/30216100/consuni-aprova-homenagem-a-professor-do-ceres.html	(from https://ceres.ufrn.br/noticias?p=7)
10:03:16	12418/12418	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:11%20GMT	https://ceres.ufrn.br/noticias/30207853/diretorio-central-dos-estudantes-prove-mesa-redonda-com-o-tema-descomemorando-o-1964	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/30207853/diretorio-central-dos-estudantes-prove-mesa-redonda-com-o-tema-descomemorando-o-1964.html	(from https://ceres.ufrn.br/noticias?p=7)
10:03:17	14936/14936	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:12%20GMT	https://ceres.ufrn.br/noticias/30207831/nota-de-pesar	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/30207831/nota-de-pesar.html	(from https://ceres.ufrn.br/noticias?p=7)
10:03:17	14799/14799	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:12%20GMT	https://ceres.ufrn.br/noticias/30085383/ceres-currais-novos-realiza-ii-encontro-de-mulheres	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/30085383/ceres-currais-novos-realiza-ii-encontro-de-mulheres.html	(from https://ceres.ufrn.br/noticias?p=7)
10:03:18	12379/12379	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:12%20GMT	https://ceres.ufrn.br/noticias/30080880/participe-da-5a-jornada-internacional-da-alfabetizacao.	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/30080880/participe-da-5a-jornada-internacional-da-alfabetizacao.html	(from https://ceres.ufrn.br/noticias?p=7)
10:03:18	13301/13301	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:13%20GMT	https://ceres.ufrn.br/noticias/30035435/consec-aprova-regulamentacao-geral-para-consulta-publica-a-comunidade-universitaria-para-a-eleicao-da-direcao-do-ceres	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/30035435/consec-aprova-regulamentacao-geral-para-consulta-publica-a-comunidade-universitaria-para-a-eleicao-da-direcao-do-ceres.html	(from https://ceres.ufrn.br/noticias?p=7)
10:03:18	12445/12445	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:13%20GMT	https://ceres.ufrn.br/noticias/29667364/instituto-agora-abre-inscricoes-para-curso-basico-de-espanhol-no-ceres-facisa-e-multicampi	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/29667364/instituto-agora-abre-inscricoes-para-curso-basico-de-espanhol-no-ceres-facisa-e-multicampi.html	(from https://ceres.ufrn.br/noticias?p=7)
10:03:19	12102/12102	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:13%20GMT	https://ceres.ufrn.br/noticias/29500151/proceem-abre-selecao-de-bolsistas-nas-areas-de-quimica-geografia-e-sociologia-filosofia-para-atuar-no-ceres-currais-novos	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/29500151/proceem-abre-selecao-de-bolsistas-nas-areas-de-quimica-geografia-e-sociologia-filosofia-para-atuar-no-ceres-currais-novos.html	(from https://ceres.ufrn.br/noticias?p=7)
10:03:19	15811/15811	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:14%20GMT	https://ceres.ufrn.br/noticias/29259013/ceres-realiza-a-ii-semana-pedagogica	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/29259013/ceres-realiza-a-ii-semana-pedagogica.html	(from https://ceres.ufrn.br/noticias?p=7)
10:03:20	15228/15228	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:14%20GMT	https://ceres.ufrn.br/noticias/29110343/ceres-abre-processo-seletivo-para-mestrado-academico-em-geografia	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/29110343/ceres-abre-processo-seletivo-para-mestrado-academico-em-geografia.html	(from https://ceres.ufrn.br/noticias?p=7)
10:03:20	12512/12512	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:15%20GMT	https://ceres.ufrn.br/noticias/28530667/comecou-o-3-encontro-norte-rio-grandense-de-educacao-integral	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/28530667/comecou-o-3-encontro-norte-rio-grandense-de-educacao-integral.html	(from https://ceres.ufrn.br/noticias?p=7)
10:03:20	20571/20571	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:15%20GMT	https://ceres.ufrn.br/noticias/28433692/educacao-para-a-cidadania-oficinas-e-palestras-dia-23-em-caico	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/28433692/educacao-para-a-cidadania-oficinas-e-palestras-dia-23-em-caico.html	(from https://ceres.ufrn.br/noticias?p=7)
10:03:22	14344/14344	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:16%20GMT	https://ceres.ufrn.br/noticias/28353870/recomendacao-do-ministerio-publico-federal-a-direcao-do-ceres-acerca-de-frequencia-de-docentes	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/28353870/recomendacao-do-ministerio-publico-federal-a-direcao-do-ceres-acerca-de-frequencia-de-docentes.html	(from https://ceres.ufrn.br/noticias?p=7)
10:03:22	12050/12050	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:17%20GMT	https://ceres.ufrn.br/noticias/28200694/curso-de-turismo-do-ceres-realiza-i-encontro-geoparque-serido	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/28200694/curso-de-turismo-do-ceres-realiza-i-encontro-geoparque-serido.html	(from https://ceres.ufrn.br/noticias?p=7)
10:03:23	12961/12961	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:17%20GMT	https://ceres.ufrn.br/noticias/28181781/v-semana-de-matematica-do-ceres-comeca-neste-dia-24	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/28181781/v-semana-de-matematica-do-ceres-comeca-neste-dia-24.html	(from https://ceres.ufrn.br/noticias?p=8)
10:03:23	14776/14776	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2013:03:18%20GMT	https://ceres.ufrn.br/noticias/28177310/comeca-hoje-a-iv-semana-de-informatica-do-ceres	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/28177310/comeca-hoje-a-iv-semana-de-informatica-do-ceres.html	(from https://ceres.ufrn.br/noticias?p=8)
